,figi,figi_ticker,publication_date,summary,ticker,title,url
50,BBG000BQLTW7,ORCL:US,2017-06-12 21:45:00 +0000,A demonstration at Oracle&apos;s Modern Customer Experience conference shows why augmented reality is here to stay in the enterprise. Watch AR help repair a slot machine in Las Vegas.,ORCL,Augmented reality: Oracle builds a compelling case,http://finance.yahoo.com/r/588c46b0-9f53-3f9e-98af-a13b557fb16d/augmented-reality-field-service-proof-points-in-the-enterprise/#ftag=YHFb1d24ec?yptr=yahoo&.tsrc=rss
51,BBG000BQLTW7,ORCL:US,2017-06-12 21:07:00 +0000,"Carter Worth, Cornerstone Macro head of technical analysis, shows which tech stocks are bargain buys.",ORCL,Chartmaster: This is why you should sell the tech wreck,https://finance.yahoo.com/video/chartmaster-why-sell-tech-wreck-210700386.html?.tsrc=rss
52,BBG000BQLTW7,ORCL:US,2017-06-12 17:28:11 +0000,Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Oracle Corp Symbol ORCL So this week we highlight one interesting put contract and one interesting call contract from the June 2018 expiration for ORCL The put,ORCL,Interesting June 2018 Stock Options for ORCL,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uS1il5Hy99g/interesting-june-2018-stock-options-for-orcl-cm802207
53,BBG000BQLTW7,ORCL:US,2017-06-12 16:29:07 +0000,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares North American Tech Software ETF Symbol IGV where we have detected an approximate 34 1 million dollar outflow that s a 3 0 decrease week over,ORCL,"IGV, ADBE, ORCL, ATVI: Large Outflows Detected at ETF",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FSiB1y_0sKU/igv-adbe-orcl-atvi-large-outflows-detected-at-etf-cm802125
54,BBG000BQLTW7,ORCL:US,2017-06-12 15:32:18 +0000,For Immediate Release Chicago IL June 12 2017 Zacks com releases the list of companies likely to issue earnings surprises This week s list includes 160 H amp R Block NYSE HRB Free Report Kroger NYSE KR Free Report Adobe NASDAQ ADBE Free Report and,ORCL,"H&R Block, Kroger, Adobe and Oracle are part of Zacks Earnings Preview",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HNOEp_gVIqk/hr-block-kroger-adobe-and-oracle-are-part-of-zacks-earnings-preview-cm802051
55,BBG000BQLTW7,ORCL:US,2017-06-12 15:13:01 +0000,Tech stocks fell 1.6% last week as investors booked profits on the most profitable sector of the year so far. The S&P 500 (SPY) returned -0.30%.,ORCL,"Key Tech Weekly Updates: June 5–9, 2017",http://finance.yahoo.com/r/88b5fb97-0d8d-3b5a-8280-e6b9c40e8db1/key-tech-updates-june-5-june-9-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss
56,BBG000BQLTW7,ORCL:US,2017-06-12 12:53:21 +0000,Rodrigo Galvão gets promoted to the top position in the country as the firm aims to boost its local client portfolio within the medium-sized business segment.,ORCL,Oracle Brazil appoints new head,http://finance.yahoo.com/r/3e1da1d9-f264-381c-b55e-04b6f5442f26/oracle-brazil-appoints-new-head/#ftag=YHFb1d24ec?yptr=yahoo&.tsrc=rss
57,BBG000BQLTW7,ORCL:US,2017-06-11 16:09:00 +0000,"This week’s milestones in the history of technology include the birth of the Difference Engine, IBM, Oracle, and interactive-turned-internet TV.",ORCL,"Launching IBM And Oracle, Interactive TV And Internet TV",http://finance.yahoo.com/r/51da82d7-ff0e-32ed-b9a2-3b93f251e9e6/launching-ibm-and-oracle-interactive-tv-and-internet-tv?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss
58,BBG000BQLTW7,ORCL:US,2017-06-11 15:27:24 +0000,When Oracle NYSE ORCL went public in 1986 during the technology boom it had revenue worth 55 million By the end of the decade Oracle had transformed into a technology behemoth growing its revenue tenfold as its first mover database software disrupted business,ORCL,3 Stocks That Look Just Like Oracle in 1986,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ac3bHzX4_ek/3-stocks-that-look-just-like-oracle-in-1986-cm801684
59,BBG000BQLTW7,ORCL:US,2017-06-11 13:47:00 +0000,"A small biotech stock, a cloud-storage company, and a marijuana stock could fetch you Oracle-like returns in the long run.",ORCL,3 Stocks That Look Just Like Oracle in 1986,http://finance.yahoo.com/r/ac16a459-524d-3f52-b735-fcb97b36de6f/3-stocks-that-look-just-like-oracle-in-1986.aspx?yptr=yahoo&.tsrc=rss
